Date,Preference_Driven,VOO
2022-11-15,1249384.6227094887,1299067.996251499
2022-11-16,1245237.7663388662,1289206.762454576
2022-11-17,1247776.5214457042,1285481.864829729
2022-11-18,1258357.0620115676,1291157.5635917601
2022-11-21,1260249.4493570642,1286617.0273240462
2022-11-22,1274420.6499527984,1303750.1009160297
2022-11-23,1276977.0849386717,1311908.76153581
2022-11-25,1282132.2611495142,1311766.852010326
2022-11-28,1268164.419466931,1291015.54035672
2022-11-29,1268643.2356260684,1288745.329077641
2022-11-30,1304277.7871224782,1338711.0818359596
2022-12-01,1306344.034426804,1338889.9597657342
2022-12-02,1307884.2765619655,1336959.5449002753
2022-12-05,1290557.0073538383,1313151.5914577765
2022-12-06,1278571.0290605498,1294169.6751789248
2022-12-07,1283002.915030827,1291667.1030403306
2022-12-08,1292450.9857744009,1301855.4673812985
2022-12-09,1279818.4946914397,1292346.4037243172
2022-12-12,1294651.2274815144,1310792.373765145
2022-12-13,1299627.3037518754,1320479.7423924848
2022-12-14,1298227.98343928,1312508.1580332513
2022-12-15,1273976.9145611345,1280228.0828854234
2022-12-16,1260304.6812242572,1264963.75648341
2022-12-19,1255859.6542440928,1254060.6825665266
2022-12-20,1256777.9179373188,1255971.845995597
2022-12-21,1273552.5395041949,1274757.2371946515
2022-12-22,1266748.538935538,1256833.806141506
2022-12-23,1272005.8832645866,1263873.7584898062
2022-12-27,1273062.461257925,1258845.2374684322
2022-12-28,1261110.2422098843,1243400.199666512
2022-12-29,1273784.4307520185,1265454.209743778
2022-12-30,1269867.4423123419,1261970.2727169143
2023-01-03,1276436.8080110212,1267082.6624860915
2023-01-04,1283708.8859940858,1276206.1168836842
2023-01-05,1273431.343785616,1262267.3552069073
2023-01-06,1296535.3396466195,1290976.9400039196
2023-01-09,1282297.9544892646,1290035.384633698
2023-01-10,1289394.7403568802,1299231.3729827749
2023-01-11,1294866.482589872,1315812.541892124
2023-01-12,1293063.3264755206,1320736.1880988437
2023-01-13,1296820.597718249,1325877.0896602476
2023-01-17,1288743.5471828228,1323849.6040163722
2023-01-18,1265429.8367204126,1302344.9044002262
2023-01-19,1260453.4686685025,1292968.04317213
2023-01-20,1270758.4791593312,1316753.8662625002
2023-01-23,1277076.4862181805,1332791.8390351771
2023-01-24,1274150.3131984856,1331379.852479613
2023-01-25,1275050.0876304896,1331850.8611645694
2023-01-26,1275814.8394150294,1346078.6036480556
2023-01-27,1271289.4716612766,1349916.088581276
2023-01-30,1264249.21330125,1333045.3613656035
2023-01-31,1290196.727543048,1362121.6477444367
2023-02-01,1294536.2791235982,1377040.1641055448
2023-02-02,1294251.6323767733,1396772.873117179
2023-02-03,1288111.941428032,1381854.5894887894
2023-02-06,1284156.252200337,1373866.7371211234
2023-02-07,1290477.2640977541,1391593.406464816
2023-02-08,1283167.2716739806,1376347.0860695648
2023-02-09,1273024.559263866,1364565.3412896988
2023-02-10,1283450.7942573086,1367884.69168868
2023-02-13,1295984.447597409,1383678.39943807
2023-02-14,1290285.906390617,1383167.9002198286
2023-02-15,1287657.009672399,1387800.0958844125
2023-02-16,1276992.7764279945,1368504.691651021
2023-02-17,1282094.3694488446,1364966.6888629182
2023-02-21,1263498.5944854068,1337865.89471324
2023-02-22,1258750.4737151957,1336188.008178519
2023-02-23,1263025.8471884925,1342899.321584684
2023-02-24,1254006.5292005155,1328528.4253104334
2023-02-27,1254026.9150707184,1333124.0819381974
2023-02-28,1256263.6358702925,1338052.7812005035
2023-03-01,1255735.2799534118,1333165.3115973736
2023-03-02,1260973.8447840172,1343124.0819381974
2023-03-03,1275875.9865587323,1364401.3633715503
2023-03-06,1276115.0569702575,1366055.2573864073
2023-03-07,1256549.2149047218,1344924.876725764
2023-03-08,1254884.5691856307,1347019.355819506
2023-03-09,1234773.1497402743,1322361.2463074385
2023-03-10,1220050.7091572243,1303398.970985758
2023-03-13,1209008.1260037697,1301193.9352849408
2023-03-14,1221764.9826644638,1322802.3003432995
2023-03-15,1209936.4271136187,1314644.2075507983
2023-03-16,1221500.88878344,1337133.9772454153
2023-03-17,1205277.8839082983,1322508.2643193922
2023-03-20,1220475.1854333498,1334451.3088646147
2023-03-21,1233666.9699966367,1351907.2943796122
