ETF,In_Risk,In_Cost,Out_CAGR,Out_Div,Out_Liquidity,Out_Diversity,Out_Sentiment
IYE,0.4499483713017092,0.5335856847900896,0.34092003853564545,0.5164785553047404,0.1937729118238728,,0.3524812778916321
XNTK,0.6191594223298995,0.4964211975223677,0.9558044315992291,0.1507900677200903,0.1358215767009664,0.15046486040434603,0.4704137332855419
QQEW,0.3919244195565923,0.7441844459738475,0.35416666666666663,0.17110609480812644,0.12851926826422455,0.5713890799064777,0.5037104934099821
JEMA,0.3763120207002958,0.4716448726772198,0.509995183044316,0.664785553047404,0.12476566018814342,,0.45198083600336003
ARKW,0.936636738531395,1.0,0.9967485549132947,0.49616252821670426,0.15271793398323452,0.323000962728648,0.49880676485798014
DTD,0.19206027919594038,0.4097040605643497,0.43653660886319845,0.5022573363431152,0.10820325099154479,,0.7328034322269255
EWL,0.2321292425636917,0.6822436338609774,0.3452552986512524,0.45349887133182853,0.18572316035689934,,0.1562287093305461
MISL,0.3626880505801109,0.8061252580867173,0.7994942196531792,0.17516930022573365,0.11368032292386752,,0.4549867707133417
PSI,1.0,0.7565726083964215,1.0,0.1162528216704289,0.16048879715750972,0.1,0.741473198039822
EUSA,0.292350373938613,0.17432897453544394,0.40546724470134876,0.44130925507900676,0.12020233741016668,0.9205831384953925,0.6243862130859125
IAI,0.46096967602570105,0.5335856847900896,0.6889450867052023,0.3397291196388262,0.11529947617463202,,0.6355382144430429
IMCB,0.3291786467359559,0.112388162422574,0.4377408477842004,0.3803611738148984,0.10719969662113632,,0.38678931916372306
SPGM,0.26033051122029666,0.17432897453544394,0.5280587668593448,0.49209932279909707,0.12187754921687259,,0.565104780875404
XHB,0.6780628125746906,0.4964211975223677,0.5030105973025049,0.26049661399548535,0.33211014569903097,,0.2141163465826851
ASHR,0.6872816428726813,0.8680660701995874,0.22844412331406552,0.5794582392776524,0.4800574079731007,,0.3594798031066251
HFXI,0.20157153893621832,0.31059876118375784,0.4801300578034682,1.0,0.1349146316049691,,0.18684458939960652
INFL,0.2897086193510302,1.0,0.5622591522157997,0.28487584650112874,0.1291609757399356,,0.6004782790709128
IVOG,0.47857937753574126,0.18671713695801795,0.46543834296724473,0.22595936794582394,0.11001127375553585,,0.3698667768423184
USVM,0.44782822369183084,0.4220922229869237,0.5018063583815029,0.4880361173814899,0.10994755806175775,,0.17599301734445671
TAN,1.0,0.9300068823124573,0.1,0.1,0.26038953946155835,,0.6345236499150425
IYM,0.43670273656136943,0.5335856847900896,0.3948699421965317,0.36817155756207676,0.10535929358528132,,0.45999392574635345
RODM,0.1267126499667826,0.4220922229869237,0.4839836223506744,0.7013544018058692,0.12189714011545699,,0.22352487297422274
VFMO,0.5038222875675886,0.22388162422573993,0.7021917148362234,0.2523702031602709,0.11967772688798894,0.7218800715169852,0.4044703223458659
BAI,,,,,,0.20168477513409433,0.5066901610771677
QQQI,,,,,,0.31306147710081145,0.5710641162097753
FENI,,,,,,,1.0
FNGU,,,,,,,0.1
FELC,,,,,,,1.0
AKRE,,,,,,,0.1
FMDE,,,,,,,1.0
FELG,,,,,,,0.7659163230517927
BLCR,,,,,,0.637697703204511,1.0
FESM,,,,,,,1.0
GRNY,,,,,,0.768841974969055,0.9967149779603095
EAGL,,,,,,0.7052688763581348,0.6396522900209863
QLTY,,,,,,0.5656580937972768,0.45770705133291567
MSLC,,,,,,0.7566497043047723,0.406517509993789
IDEF,,,,,,,1.0
GPIX,,,,,,0.4938784211250171,0.43262038377243994
GPIQ,,,,,,0.28373813780772933,0.6299285591158951
FELV,,,,,,,0.406517509993789
BDYN,,,,,,0.7603630862329802,0.406517509993789
CGGE,,,,,,,0.406517509993789
CGMM,,,,,,0.8695984046210974,1.0
KLMN,,,,,,,0.406517509993789
CGNG,,,,,,,0.406517509993789
ILOW,,,,,,,0.406517509993789
FEGE,,,,,,,1.0
CGIC,,,,,,,0.6269406829978358
CGCV,,,,,,0.9597593178379863,0.1777529092117972
BAFE,,,,,,,0.406517509993789
BDVL,,,,,,,0.406517509993789
RSSL,,,,,,,0.1
SCHV,0.22238559784788847,0.112388162422574,0.4297928709055877,0.5002257336343116,0.5342948475945128,0.9436927520286067,0.7655387343115982
JIRE,0.24520797162433966,0.3601514108740538,0.4256984585741811,0.7013544018058692,0.3579194125978746,,0.6539054441182345
XLG,0.36430732671861243,0.31059876118375784,0.6978564547206165,0.24221218961625285,0.4882601011475825,0.38213038096547924,0.8813025169846529
FVD,0.14649064513860324,0.8185134205092913,0.26240366088631983,0.5672686230248307,0.3728710387266033,0.778001650391968,0.8142755905296367
FBCG,0.5749125781510107,0.7689607708189953,0.8748795761078998,0.11015801354401807,0.31454209067428274,0.3385971668271214,0.7437748476648326
SIL,0.8889705137298611,0.8680660701995874,1.0,0.3255079006772009,0.3650172716249299,,0.4069082322553813
RING,0.846413010436721,0.5459738472126636,1.0,0.25846501128668176,0.19504185451197809,,0.668150389764609
CORO,,,,,,,1.0
CWI,0.23048495433205202,0.43448038540949774,0.4688102119460501,0.7054176072234762,0.19781443209819305,,0.2602757492263535
SPYX,0.30467794428479333,0.31059876118375784,0.6000722543352601,0.29909706546275394,0.17033997353541586,0.47981708155686975,0.18570197303797503
FBT,0.4114356519346342,0.7317962835512735,0.3577793834296724,0.1,0.15115180299709868,0.12475587952138632,0.46574476642853047
FENY,0.4762440522725464,0.16689607708189957,0.345014450867052,0.5693002257336344,0.30613545476413306,0.1,0.41518563411651077
PIEQ,,,,,,,0.406517509993789
GARP,0.4721253012137694,,0.8308044315992292,0.1,0.1550198424604896,0.36321688901114013,0.7001305143688933
KORU,1.0,1.0,1.0,0.2198645598194131,0.14649050722272342,,0.5710017319831344
SOXS,1.0,1.0,0.1,1.0,0.5223968864115376,,0.5273426234756223
TNA,1.0,1.0,0.7872109826589595,0.22595936794582394,0.55,,0.1
BIZD,0.5417952007041986,1.0,0.1,1.0,0.24695523664986888,,0.28816478191514106
MUU,,,,,,,0.8965850108214745
DTCR,0.5048799528225951,0.6822436338609774,0.9411127167630057,0.2645598194130926,0.16329114772118453,0.20581900701416583,0.5845128421213921
SOXQ,0.9904377568112653,0.29821059876118383,1.0,0.16907449209932282,0.19894652308377503,0.1061394581213038,0.7006082462097478
CHAT,0.7504492712836648,0.9919476944253273,1.0,0.1,0.1523823223444729,0.2002365561820932,0.7022893369487
GSWO,0.1098303958732268,,0.48566955684007707,0.1,0.11925024783924514,,0.406517509993789
DRAM,,,,,,,0.406517509993789
SNXX,,,,,,,0.406517509993789
XOVR,0.5448585020175254,0.9919476944253273,0.5969412331406552,0.1,0.18435748164972765,0.41862054738000265,0.406517509993789
AVIV,0.22754939229087656,0.3725395732966278,0.5557562620423893,0.6830699774266366,0.12037460435911272,,0.406517509993789
