Date,Preference_Driven,VOO
2022-11-30,1079917.5723009552,1111234.291735667
2022-12-01,1081628.3863581228,1111382.774326345
2022-12-02,1082903.6779898456,1109780.379885244
2022-12-05,1068557.0237091433,1090017.9272990832
2022-12-06,1058632.8582376933,1074261.460815675
2022-12-07,1062302.3767904057,1072184.1313487866
2022-12-08,1070125.2023579853,1080641.2659658047
2022-12-09,1059665.7364090004,1072748.0037367034
2022-12-12,1071946.9612702974,1088059.5931691185
2022-12-13,1076067.0591961606,1096100.8623880309
2022-12-14,1074908.4481933746,1089483.827525441
2022-12-15,1054829.0175021803,1062688.855159278
2022-12-16,1043508.6644463582,1050018.2773413216
2022-12-19,1039828.2653836542,1040967.8782028058
2022-12-20,1040588.5705181212,1042554.2924547755
2022-12-21,1054477.6429056332,1058147.627840802
2022-12-22,1048844.0579066516,1043269.7863990923
2022-12-23,1053197.0405155958,1049113.494251938
2022-12-27,1054071.8672992594,1044939.4308027873
2022-12-28,1044175.6538504006,1032118.8484713783
2022-12-29,1054669.6445143854,1050425.3916834744
2022-12-30,1051426.4514704873,1047533.453051586
2023-01-03,1048608.1442532854,1043508.2526738066
2023-01-04,1054582.2435199532,1051021.8902908675
2023-01-05,1046139.1193519018,1039542.5975245758
2023-01-06,1065119.329004735,1063186.4287863343
2023-01-09,1053423.1463694687,1062411.0091327755
2023-01-10,1059253.2410612688,1069984.3822187316
2023-01-11,1063748.3429204125,1083639.8343120746
2023-01-12,1062267.028549813,1087694.712183955
2023-01-13,1065353.6719312689,1091928.511102001
2023-01-17,1058718.2780599569,1090258.7715781324
2023-01-18,1039565.7853472622,1072548.5367330827
2023-01-19,1035477.6393181877,1064826.2054555817
2023-01-20,1043943.3290095847,1084415.0637252866
2023-01-23,1049133.6475712084,1097623.1656431283
2023-01-24,1046729.7613461412,1096460.32152331
2023-01-25,1047468.9368317343,1096848.2215904363
2023-01-26,1048097.1895933027,1108565.5050305754
2023-01-27,1044379.545717363,1111725.8727917993
2023-01-30,1038595.8890509004,1097831.954423742
2023-01-31,1051594.1491708353,1113425.2898097688
2023-02-01,1055131.1656232195,1125619.9814002037
2023-02-02,1054899.1600327916,1141749.8896843812
2023-02-03,1049894.913051241,1129555.388334293
2023-02-06,1046670.7693536333,1123025.9591514044
2023-02-07,1051822.804687672,1137516.0907663351
2023-02-08,1045864.6859766117,1125053.4456474315
2023-02-09,1037597.7164521186,1115422.813451174
2023-02-10,1046095.7753007594,1118136.1163974167
2023-02-13,1056311.5170080604,1131046.2068119948
2023-02-14,1051666.8357250106,1130628.9146112879
2023-02-15,1049524.1141162547,1134415.3633538326
2023-02-16,1040832.0712317834,1118642.9166812932
2023-02-17,1044990.2009632026,1115750.8829292313
2023-02-21,1029833.4363137617,1093598.1555056954
2023-02-22,1025963.4094295525,1092226.6177254368
2023-02-23,1029448.1165552642,1097712.578606124
2023-02-24,1022096.7864649069,1085965.522551711
2023-02-27,1022113.4022734681,1089722.1035598076
2023-02-28,1015835.884269904,1085607.5853392056
2023-03-01,1015408.6467978412,1081642.215550495
2023-03-02,1019644.638340585,1089722.1035598076
2023-03-03,1031694.760572091,1106985.0833495294
2023-03-06,1031888.0769238186,1108326.943635687
2023-03-07,1016066.8082755706,1091183.149423236
2023-03-08,1014720.7477769892,1092882.471321032
2023-03-09,998458.3160923824,1072876.5110909666
2023-03-10,986553.5032638769,1057491.7742452065
2023-03-13,977624.2849835575,1055702.7540238942
2023-03-14,987939.6936258234,1073234.3531832981
2023-03-15,978374.9248587133,1066615.4159172403
2023-03-16,987726.1428762036,1084862.1285402675
2023-03-17,974607.9485479584,1072995.7917884104
2023-03-20,986896.7419129929,1082685.5887325227
2023-03-21,997563.8405651489,1096848.2215904358
2023-03-22,981824.0909665601,1078660.6737152636
2023-03-23,980617.726153658,1081224.7331094414
2023-03-24,987661.1248129957,1088430.7520857258
2023-03-27,992308.0700067615,1090227.1916805631
2023-03-28,993801.7594295582,1088310.995787415
